https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1580626800,2020-02-02 07:00:00,BTC/USDT,9357.8,9381.65,9345.2,9371.84,1156857.63,123.51
1580623200,2020-02-02 06:00:00,BTC/USDT,9309.79,9380.68,9290.33,9357.8,1406397.42,150.6
1580619600,2020-02-02 05:00:00,BTC/USDT,9320.75,9336.24,9298.23,9309.79,1307787.42,140.44
1580616000,2020-02-02 04:00:00,BTC/USDT,9267.79,9330.0,9163.6,9320.75,2121876.31,229.29
1580612400,2020-02-02 03:00:00,BTC/USDT,9269.87,9291.78,9252.68,9267.79,986188.53,106.37
1580608800,2020-02-02 02:00:00,BTC/USDT,9330.37,9333.52,9221.17,9269.87,2361966.8,254.6
1580605200,2020-02-02 01:00:00,BTC/USDT,9327.36,9347.17,9311.78,9330.37,1077256.92,115.43
1580601600,2020-02-02 00:00:00,BTC/USDT,9385.38,9388.42,9322.29,9327.36,1233016.79,131.8
1580598000,2020-02-01 23:00:00,BTC/USDT,9377.23,9408.19,9360.0,9385.38,797606.76,84.94
1580594400,2020-02-01 22:00:00,BTC/USDT,9377.14,9407.18,9353.59,9377.23,861788.93,91.84
1580590800,2020-02-01 21:00:00,BTC/USDT,9379.94,9382.11,9365.1,9377.14,649277.54,69.27
1580587200,2020-02-01 20:00:00,BTC/USDT,9363.77,9391.58,9352.75,9379.94,791033.19,84.39
1580583600,2020-02-01 19:00:00,BTC/USDT,9389.63,9389.63,9350.81,9363.77,806038.12,86.02
1580580000,2020-02-01 18:00:00,BTC/USDT,9382.22,9400.0,9362.27,9389.63,792523.57,84.45
1580576400,2020-02-01 17:00:00,BTC/USDT,9402.69,9420.48,9380.0,9382.22,994223.19,105.81
1580572800,2020-02-01 16:00:00,BTC/USDT,9335.46,9405.0,9331.0,9402.69,1379013.77,147.15
1580569200,2020-02-01 15:00:00,BTC/USDT,9350.0,9373.85,9333.1,9335.46,858929.7,91.8
1580565600,2020-02-01 14:00:00,BTC/USDT,9346.59,9355.56,9305.0,9350.0,667134.65,71.49
1580562000,2020-02-01 13:00:00,BTC/USDT,9311.93,9371.28,9305.28,9346.59,458479.67,49.06
1580558400,2020-02-01 12:00:00,BTC/USDT,9350.0,9365.0,9294.63,9311.93,786246.33,84.27
1580554800,2020-02-01 11:00:00,BTC/USDT,9374.98,9383.04,9324.23,9350.0,588020.35,62.89
1580551200,2020-02-01 10:00:00,BTC/USDT,9385.98,9402.59,9360.0,9374.98,1089751.43,116.17
1580547600,2020-02-01 09:00:00,BTC/USDT,9380.77,9392.0,9355.0,9385.98,825325.06,88.03
1580544000,2020-02-01 08:00:00,BTC/USDT,9419.96,9426.69,9380.0,9380.77,1027470.66,109.35
1580540400,2020-02-01 07:00:00,BTC/USDT,9397.56,9450.25,9397.56,9419.96,804263.03,85.28
1580536800,2020-02-01 06:00:00,BTC/USDT,9383.12,9410.3,9382.21,9397.56,1030995.84,109.74
1580533200,2020-02-01 05:00:00,BTC/USDT,9403.13,9415.72,9383.12,9383.12,977347.98,103.93
1580529600,2020-02-01 04:00:00,BTC/USDT,9432.81,9449.79,9403.13,9403.13,1095834.77,116.21
1580526000,2020-02-01 03:00:00,BTC/USDT,9440.84,9456.13,9405.0,9432.81,1048039.02,111.15
1580522400,2020-02-01 02:00:00,BTC/USDT,9430.57,9464.69,9404.29,9440.84,1549589.26,164.13
1580518800,2020-02-01 01:00:00,BTC/USDT,9381.04,9433.33,9380.31,9430.57,1311352.04,139.49
1580515200,2020-02-01 00:00:00,BTC/USDT,9351.06,9391.7,9342.57,9381.04,1369239.72,146.16
1580511600,2020-01-31 23:00:00,BTC/USDT,9402.5,9415.0,9330.0,9351.06,1539998.58,164.24
1580508000,2020-01-31 22:00:00,BTC/USDT,9365.2,9420.85,9340.09,9402.5,968522.87,103.21
1580504400,2020-01-31 21:00:00,BTC/USDT,9323.59,9369.0,9317.61,9365.2,968057.97,103.61
1580500800,2020-01-31 20:00:00,BTC/USDT,9301.83,9340.0,9300.66,9323.59,1087158.07,116.64
1580497200,2020-01-31 19:00:00,BTC/USDT,9318.37,9319.8,9297.19,9301.83,867825.03,93.25
1580493600,2020-01-31 18:00:00,BTC/USDT,9283.71,9319.67,9277.86,9318.37,836051.14,89.84
1580490000,2020-01-31 17:00:00,BTC/USDT,9287.16,9317.23,9275.0,9283.71,1107926.83,119.21
1580486400,2020-01-31 16:00:00,BTC/USDT,9334.01,9368.05,9258.37,9287.16,1506365.91,161.81
1580482800,2020-01-31 15:00:00,BTC/USDT,9266.2,9337.46,9262.69,9334.01,1142476.38,122.91
1580479200,2020-01-31 14:00:00,BTC/USDT,9267.62,9299.28,9237.93,9266.2,1241206.98,133.93
1580475600,2020-01-31 13:00:00,BTC/USDT,9282.83,9291.55,9213.39,9267.62,2308814.49,249.26
1580472000,2020-01-31 12:00:00,BTC/USDT,9329.95,9330.89,9249.35,9282.83,2367314.96,254.75
1580468400,2020-01-31 11:00:00,BTC/USDT,9342.68,9350.07,9305.87,9329.95,584044.67,62.58
1580464800,2020-01-31 10:00:00,BTC/USDT,9361.0,9384.39,9260.0,9342.68,1419306.97,151.96
1580461200,2020-01-31 09:00:00,BTC/USDT,9375.55,9411.11,9361.0,9361.0,683962.55,72.88
1580457600,2020-01-31 08:00:00,BTC/USDT,9372.49,9400.0,9338.0,9375.55,425703.94,45.44
1580454000,2020-01-31 07:00:00,BTC/USDT,9380.0,9380.0,9330.54,9372.49,956520.35,102.29
1580450400,2020-01-31 06:00:00,BTC/USDT,9343.9,9395.0,9319.7,9380.0,849129.13,90.69
1580446800,2020-01-31 05:00:00,BTC/USDT,9416.53,9428.74,9336.48,9343.9,1430166.79,152.36
1580443200,2020-01-31 04:00:00,BTC/USDT,9443.51,9444.44,9405.0,9416.53,628783.35,66.74
1580439600,2020-01-31 03:00:00,BTC/USDT,9444.59,9474.14,9436.33,9443.51,623554.6,65.96
1580436000,2020-01-31 02:00:00,BTC/USDT,9477.79,9479.66,9400.0,9444.59,794970.25,84.29
1580432400,2020-01-31 01:00:00,BTC/USDT,9474.92,9500.0,9444.72,9477.79,882208.34,93.14
1580428800,2020-01-31 00:00:00,BTC/USDT,9513.1,9532.18,9474.92,9474.92,870969.61,91.66
1580425200,2020-01-30 23:00:00,BTC/USDT,9564.57,9577.27,9470.35,9513.1,1620302.16,170.22
1580421600,2020-01-30 22:00:00,BTC/USDT,9562.85,9643.92,9533.5,9564.57,1819645.86,190.05
1580418000,2020-01-30 21:00:00,BTC/USDT,9564.86,9570.86,9520.0,9562.85,1069793.82,112.05
1580414400,2020-01-30 20:00:00,BTC/USDT,9502.76,9570.07,9483.5,9564.86,1404880.03,147.3
1580410800,2020-01-30 19:00:00,BTC/USDT,9495.49,9520.0,9462.68,9502.76,1675792.97,176.46
1580407200,2020-01-30 18:00:00,BTC/USDT,9468.02,9523.0,9454.05,9495.49,1942230.03,204.62
1580403600,2020-01-30 17:00:00,BTC/USDT,9369.8,9519.67,9369.8,9468.02,2803243.91,296.18
1580400000,2020-01-30 16:00:00,BTC/USDT,9385.58,9473.3,9230.0,9369.8,4476578.08,478.31
1580396400,2020-01-30 15:00:00,BTC/USDT,9351.43,9389.49,9335.29,9385.58,1523063.45,162.6
1580392800,2020-01-30 14:00:00,BTC/USDT,9383.03,9407.0,9300.0,9351.43,2139082.76,228.64
1580389200,2020-01-30 13:00:00,BTC/USDT,9376.84,9401.86,9355.32,9383.03,1893930.07,201.85
1580385600,2020-01-30 12:00:00,BTC/USDT,9341.0,9394.03,9334.6,9376.84,1298730.05,138.56
1580382000,2020-01-30 11:00:00,BTC/USDT,9332.03,9359.39,9312.0,9341.0,1329434.08,142.36
1580378400,2020-01-30 10:00:00,BTC/USDT,9364.6,9375.0,9328.05,9332.03,998375.83,106.77
1580374800,2020-01-30 09:00:00,BTC/USDT,9369.09,9391.44,9322.49,9364.6,1526044.55,163.1
1580371200,2020-01-30 08:00:00,BTC/USDT,9389.77,9404.6,9357.9,9369.09,1789156.52,190.8
1580367600,2020-01-30 07:00:00,BTC/USDT,9324.76,9399.29,9324.64,9389.77,1741721.85,186.02
1580364000,2020-01-30 06:00:00,BTC/USDT,9317.05,9345.28,9304.44,9324.76,799772.37,85.73
1580360400,2020-01-30 05:00:00,BTC/USDT,9329.32,9350.0,9304.46,9317.05,1022311.88,109.54
1580356800,2020-01-30 04:00:00,BTC/USDT,9281.37,9360.0,9279.24,9329.32,1141259.42,122.28
1580353200,2020-01-30 03:00:00,BTC/USDT,9254.82,9291.59,9250.0,9281.37,906724.23,97.78
1580349600,2020-01-30 02:00:00,BTC/USDT,9297.58,9297.61,9252.89,9254.82,1006962.84,108.57
1580346000,2020-01-30 01:00:00,BTC/USDT,9280.75,9297.65,9254.14,9297.58,1337575.28,144.2
1580342400,2020-01-30 00:00:00,BTC/USDT,9304.27,9333.9,9207.11,9280.75,2932016.65,316.36
1580338800,2020-01-29 23:00:00,BTC/USDT,9342.48,9360.25,9294.63,9304.27,1434893.71,153.92
1580335200,2020-01-29 22:00:00,BTC/USDT,9376.32,9385.51,9317.69,9342.48,846628.01,90.52
1580331600,2020-01-29 21:00:00,BTC/USDT,9388.82,9445.94,9328.95,9376.32,2165271.35,230.94
1580328000,2020-01-29 20:00:00,BTC/USDT,9386.82,9408.27,9353.18,9388.82,1596149.06,170.14
1580324400,2020-01-29 19:00:00,BTC/USDT,9370.24,9414.03,9327.97,9386.82,1898588.03,202.55
1580320800,2020-01-29 18:00:00,BTC/USDT,9347.35,9380.4,9345.0,9370.24,947803.74,101.19
1580317200,2020-01-29 17:00:00,BTC/USDT,9357.27,9373.54,9336.78,9347.35,1024305.34,109.48
1580313600,2020-01-29 16:00:00,BTC/USDT,9286.33,9366.16,9265.07,9357.27,1024055.41,109.82
1580310000,2020-01-29 15:00:00,BTC/USDT,9330.49,9330.49,9281.0,9286.33,574672.88,61.81
1580306400,2020-01-29 14:00:00,BTC/USDT,9320.0,9350.82,9298.7,9330.49,294698.72,31.6
1580302800,2020-01-29 13:00:00,BTC/USDT,9280.2,9353.18,9260.0,9320.0,1207587.73,129.7
1580299200,2020-01-29 12:00:00,BTC/USDT,9306.47,9310.0,9256.62,9280.2,461341.85,49.7
1580295600,2020-01-29 11:00:00,BTC/USDT,9401.0,9417.14,9221.62,9306.47,1785847.16,192.17
1580292000,2020-01-29 10:00:00,BTC/USDT,9326.24,9432.24,9250.0,9401.0,1595909.92,170.94
1580288400,2020-01-29 09:00:00,BTC/USDT,9383.32,9383.52,9319.69,9326.24,582536.4,62.35
1580284800,2020-01-29 08:00:00,BTC/USDT,9365.94,9383.32,9342.95,9383.32,426559.61,45.55
1580281200,2020-01-29 07:00:00,BTC/USDT,9335.87,9367.0,9323.29,9365.94,259013.1,27.72
1580277600,2020-01-29 06:00:00,BTC/USDT,9357.65,9392.82,9328.11,9335.87,741241.52,79.19
1580274000,2020-01-29 05:00:00,BTC/USDT,9334.08,9360.2,9327.3,9357.65,411731.02,44.05
1580270400,2020-01-29 04:00:00,BTC/USDT,9347.0,9379.71,9308.0,9334.08,789475.81,84.48
1580266800,2020-01-29 03:00:00,BTC/USDT,9323.4,9363.05,9308.0,9347.0,452918.84,48.51
1580263200,2020-01-29 02:00:00,BTC/USDT,9344.87,9360.18,9270.82,9323.4,900994.99,96.67
1580259600,2020-01-29 01:00:00,BTC/USDT,9331.06,9384.84,9320.71,9344.87,269759.87,28.85
1580256000,2020-01-29 00:00:00,BTC/USDT,9383.17,9411.0,9317.63,9331.06,1584243.83,169.06
1580252400,2020-01-28 23:00:00,BTC/USDT,9140.67,9398.95,9112.45,9383.17,2527210.75,272.72
1580248800,2020-01-28 22:00:00,BTC/USDT,9051.91,9163.0,9049.5,9140.67,970847.89,106.54
1580245200,2020-01-28 21:00:00,BTC/USDT,9060.96,9116.6,9041.61,9051.91,1217812.69,134.12
1580241600,2020-01-28 20:00:00,BTC/USDT,9007.58,9087.46,9007.0,9060.96,1565861.28,172.86
1580238000,2020-01-28 19:00:00,BTC/USDT,8997.72,9039.66,8978.11,9007.58,968517.39,107.53
1580234400,2020-01-28 18:00:00,BTC/USDT,8983.63,9031.14,8965.46,8997.72,1086142.41,120.61
1580230800,2020-01-28 17:00:00,BTC/USDT,8969.19,8997.12,8895.0,8983.63,1859376.58,207.58
1580227200,2020-01-28 16:00:00,BTC/USDT,9026.56,9049.0,8969.19,8969.19,1981939.24,219.97
1580223600,2020-01-28 15:00:00,BTC/USDT,9037.51,9064.4,8970.0,9026.56,2598846.72,288.25
1580220000,2020-01-28 14:00:00,BTC/USDT,9088.03,9187.0,9020.78,9037.51,3139715.9,344.47
1580216400,2020-01-28 13:00:00,BTC/USDT,9048.68,9102.0,9033.0,9088.03,1757595.78,193.8
1580212800,2020-01-28 12:00:00,BTC/USDT,9079.56,9088.95,9013.92,9048.68,1743264.74,192.72
1580209200,2020-01-28 11:00:00,BTC/USDT,9019.38,9115.0,9014.57,9079.56,1918919.37,211.48
1580205600,2020-01-28 10:00:00,BTC/USDT,8978.65,9036.62,8950.0,9019.38,1357191.75,150.81
1580202000,2020-01-28 09:00:00,BTC/USDT,8989.46,9016.08,8970.13,8978.65,1383818.1,153.97
1580198400,2020-01-28 08:00:00,BTC/USDT,9038.25,9038.55,8967.79,8989.46,1850612.52,205.53
1580194800,2020-01-28 07:00:00,BTC/USDT,9015.25,9058.0,9003.28,9038.25,1080280.24,119.56
1580191200,2020-01-28 06:00:00,BTC/USDT,9057.52,9073.71,8991.0,9015.25,1658103.02,183.78
1580187600,2020-01-28 05:00:00,BTC/USDT,9053.15,9075.06,8955.99,9057.52,2581228.08,285.84
1580184000,2020-01-28 04:00:00,BTC/USDT,9107.23,9133.92,9042.6,9053.15,1767546.36,194.3
1580180400,2020-01-28 03:00:00,BTC/USDT,9121.3,9121.3,9077.38,9107.23,704219.18,77.38
1580176800,2020-01-28 02:00:00,BTC/USDT,9129.9,9143.05,9102.0,9121.3,331329.2,36.34
1580173200,2020-01-28 01:00:00,BTC/USDT,9074.66,9160.0,9071.27,9129.9,2539873.34,278.65
1580169600,2020-01-28 00:00:00,BTC/USDT,8910.59,9088.83,8908.41,9074.66,2011851.97,223.4
1580166000,2020-01-27 23:00:00,BTC/USDT,8906.19,8951.7,8894.03,8910.59,1316385.02,147.64
1580162400,2020-01-27 22:00:00,BTC/USDT,8970.0,8971.4,8895.53,8906.19,1157454.87,129.65
1580158800,2020-01-27 21:00:00,BTC/USDT,8981.6,9000.0,8933.99,8970.0,1128163.45,125.84
1580155200,2020-01-27 20:00:00,BTC/USDT,8930.02,8983.82,8921.91,8981.6,1086779.33,121.47
1580151600,2020-01-27 19:00:00,BTC/USDT,8875.0,8985.75,8852.96,8930.02,3405539.98,382.12
1580148000,2020-01-27 18:00:00,BTC/USDT,8765.51,8882.77,8762.92,8875.0,1326325.09,150.74
1580144400,2020-01-27 17:00:00,BTC/USDT,8790.8,8810.05,8755.55,8765.51,1455127.28,165.59
1580140800,2020-01-27 16:00:00,BTC/USDT,8778.88,8810.24,8752.04,8790.8,1849868.97,210.51
1580137200,2020-01-27 15:00:00,BTC/USDT,8755.52,8795.46,8755.52,8778.88,1568299.11,178.69
1580133600,2020-01-27 14:00:00,BTC/USDT,8738.67,8760.44,8718.15,8755.52,1230121.87,140.7
1580130000,2020-01-27 13:00:00,BTC/USDT,8746.89,8784.03,8729.96,8738.67,1691689.25,193.28
1580126400,2020-01-27 12:00:00,BTC/USDT,8732.85,8759.35,8702.0,8746.89,1728225.06,197.93
1580122800,2020-01-27 11:00:00,BTC/USDT,8635.06,8746.02,8630.2,8732.85,1572822.09,180.96
1580119200,2020-01-27 10:00:00,BTC/USDT,8641.41,8673.66,8622.92,8635.06,1359775.84,157.32
1580115600,2020-01-27 09:00:00,BTC/USDT,8611.2,8649.59,8593.58,8641.41,1060437.04,122.92
1580112000,2020-01-27 08:00:00,BTC/USDT,8660.0,8660.41,8575.67,8611.2,1579807.71,183.25
1580108400,2020-01-27 07:00:00,BTC/USDT,8665.37,8675.0,8652.2,8660.0,546652.23,63.11
1580104800,2020-01-27 06:00:00,BTC/USDT,8656.35,8668.74,8641.0,8665.37,905235.0,104.59
1580101200,2020-01-27 05:00:00,BTC/USDT,8645.85,8662.45,8602.84,8656.35,1089098.16,125.95
1580097600,2020-01-27 04:00:00,BTC/USDT,8670.98,8685.55,8634.29,8645.85,1250671.21,144.51
1580094000,2020-01-27 03:00:00,BTC/USDT,8654.14,8679.85,8642.35,8670.98,947681.52,109.39
1580090400,2020-01-27 02:00:00,BTC/USDT,8658.37,8666.0,8636.09,8654.14,826487.11,95.53
1580086800,2020-01-27 01:00:00,BTC/USDT,8672.63,8691.11,8653.05,8658.37,1107202.32,127.64
1580083200,2020-01-27 00:00:00,BTC/USDT,8614.72,8703.73,8613.28,8672.63,1996580.47,230.55
1580079600,2020-01-26 23:00:00,BTC/USDT,8577.35,8617.1,8567.92,8614.72,838432.04,97.6
1580076000,2020-01-26 22:00:00,BTC/USDT,8598.5,8611.03,8553.64,8577.35,653932.79,76.17
1580072400,2020-01-26 21:00:00,BTC/USDT,8569.69,8610.93,8569.6,8598.5,803519.5,93.55
1580068800,2020-01-26 20:00:00,BTC/USDT,8569.86,8605.52,8562.98,8569.69,1098496.19,128.02
1580065200,2020-01-26 19:00:00,BTC/USDT,8576.72,8585.88,8548.06,8569.86,971382.11,113.42
1580061600,2020-01-26 18:00:00,BTC/USDT,8577.99,8611.03,8563.1,8576.72,1140283.47,132.87
1580058000,2020-01-26 17:00:00,BTC/USDT,8503.58,8592.87,8491.5,8577.99,1792772.65,209.23
1580054400,2020-01-26 16:00:00,BTC/USDT,8458.51,8510.0,8452.38,8503.58,1044509.07,123.24
1580050800,2020-01-26 15:00:00,BTC/USDT,8454.95,8477.73,8449.17,8458.51,713253.62,84.28
1580047200,2020-01-26 14:00:00,BTC/USDT,8453.63,8475.0,8441.0,8454.95,480373.08,56.79
1580043600,2020-01-26 13:00:00,BTC/USDT,8456.27,8478.49,8444.0,8453.63,647465.32,76.52
1580040000,2020-01-26 12:00:00,BTC/USDT,8479.18,8484.99,8440.0,8456.27,801655.54,94.79
1580036400,2020-01-26 11:00:00,BTC/USDT,8445.27,8480.22,8430.06,8479.18,1375299.17,162.66
1580032800,2020-01-26 10:00:00,BTC/USDT,8420.77,8459.5,8412.47,8445.27,766902.78,90.95
1580029200,2020-01-26 09:00:00,BTC/USDT,8413.58,8441.7,8395.31,8420.77,601557.37,71.48
1580025600,2020-01-26 08:00:00,BTC/USDT,8388.88,8475.05,8387.92,8413.58,1543493.62,183.09
1580022000,2020-01-26 07:00:00,BTC/USDT,8355.63,8392.45,8344.75,8388.88,335980.91,40.18
1580018400,2020-01-26 06:00:00,BTC/USDT,8377.21,8393.62,8345.55,8355.63,564217.32,67.44
1580014800,2020-01-26 05:00:00,BTC/USDT,8369.83,8394.66,8365.41,8377.21,516309.34,61.62
1580011200,2020-01-26 04:00:00,BTC/USDT,8368.01,8372.51,8346.51,8369.83,385515.14,46.1
1580007600,2020-01-26 03:00:00,BTC/USDT,8325.07,8383.67,8323.28,8368.01,614343.67,73.5
1580004000,2020-01-26 02:00:00,BTC/USDT,8345.24,8345.92,8321.43,8325.07,332252.22,39.88
1580000400,2020-01-26 01:00:00,BTC/USDT,8326.46,8353.73,8320.97,8345.24,618848.46,74.2
1579996800,2020-01-26 00:00:00,BTC/USDT,8342.55,8342.55,8296.62,8326.46,1090788.75,131.04
1579993200,2020-01-25 23:00:00,BTC/USDT,8358.82,8385.95,8342.33,8342.55,695678.66,83.17
1579989600,2020-01-25 22:00:00,BTC/USDT,8391.65,8420.0,8347.51,8358.82,478573.19,57.08
1579986000,2020-01-25 21:00:00,BTC/USDT,8370.33,8419.27,8370.33,8391.65,798294.93,95.06
1579982400,2020-01-25 20:00:00,BTC/USDT,8361.84,8373.82,8351.16,8370.33,867329.58,103.68
1579978800,2020-01-25 19:00:00,BTC/USDT,8344.82,8373.72,8340.77,8361.84,681012.46,81.48
1579975200,2020-01-25 18:00:00,BTC/USDT,8338.36,8346.6,8330.0,8344.82,471098.69,56.5
1579971600,2020-01-25 17:00:00,BTC/USDT,8350.6,8362.8,8335.0,8338.36,548270.24,65.69
1579968000,2020-01-25 16:00:00,BTC/USDT,8337.28,8358.72,8327.9,8350.6,514026.53,61.61
1579964400,2020-01-25 15:00:00,BTC/USDT,8320.0,8339.76,8310.95,8337.28,511480.11,61.43
1579960800,2020-01-25 14:00:00,BTC/USDT,8322.56,8351.82,8320.0,8320.0,655589.46,78.64
1579957200,2020-01-25 13:00:00,BTC/USDT,8294.85,8359.69,8290.0,8322.56,805566.45,96.69
1579953600,2020-01-25 12:00:00,BTC/USDT,8318.91,8341.8,8292.42,8294.85,616778.1,74.17
1579950000,2020-01-25 11:00:00,BTC/USDT,8332.62,8341.72,8314.25,8318.91,565262.29,67.9
1579946400,2020-01-25 10:00:00,BTC/USDT,8348.36,8364.55,8312.69,8332.62,630919.25,75.65
1579942800,2020-01-25 09:00:00,BTC/USDT,8365.11,8372.0,8333.49,8348.36,652568.74,78.14
1579939200,2020-01-25 08:00:00,BTC/USDT,8317.12,8385.97,8308.5,8365.11,741060.6,88.75
1579935600,2020-01-25 07:00:00,BTC/USDT,8328.84,8344.9,8309.63,8317.12,527944.38,63.4
1579932000,2020-01-25 06:00:00,BTC/USDT,8328.95,8352.3,8320.94,8328.84,784401.84,94.14
1579928400,2020-01-25 05:00:00,BTC/USDT,8317.22,8334.85,8289.48,8328.95,794441.87,95.63
1579924800,2020-01-25 04:00:00,BTC/USDT,8297.18,8327.0,8286.14,8317.22,513928.85,61.82
1579921200,2020-01-25 03:00:00,BTC/USDT,8327.83,8349.99,8290.0,8297.18,466342.71,56.03
1579917600,2020-01-25 02:00:00,BTC/USDT,8290.0,8329.21,8290.0,8327.83,418416.57,50.36
1579914000,2020-01-25 01:00:00,BTC/USDT,8311.84,8332.15,8272.6,8290.0,988175.68,118.98
1579910400,2020-01-25 00:00:00,BTC/USDT,8441.25,8452.58,8308.44,8311.84,1145555.4,136.84
1579906800,2020-01-24 23:00:00,BTC/USDT,8465.86,8473.59,8417.67,8441.25,637432.16,75.56
1579903200,2020-01-24 22:00:00,BTC/USDT,8509.01,8513.9,8438.86,8465.86,597599.65,70.57
1579899600,2020-01-24 21:00:00,BTC/USDT,8484.69,8514.88,8478.03,8509.01,640412.29,75.34
1579896000,2020-01-24 20:00:00,BTC/USDT,8500.46,8515.63,8462.88,8484.69,1054278.41,124.24
1579892400,2020-01-24 19:00:00,BTC/USDT,8488.05,8522.68,8478.34,8500.46,780113.07,91.72
1579888800,2020-01-24 18:00:00,BTC/USDT,8475.19,8502.51,8471.04,8488.05,742228.36,87.48
1579885200,2020-01-24 17:00:00,BTC/USDT,8461.61,8486.41,8445.61,8475.19,1294924.1,152.96
1579881600,2020-01-24 16:00:00,BTC/USDT,8506.86,8522.68,8461.28,8461.61,945650.81,111.43
1579878000,2020-01-24 15:00:00,BTC/USDT,8471.0,8515.4,8440.0,8506.86,1229345.8,144.9
1579874400,2020-01-24 14:00:00,BTC/USDT,8464.61,8511.87,8445.66,8471.0,1112992.84,131.29
1579870800,2020-01-24 13:00:00,BTC/USDT,8431.85,8477.0,8417.67,8464.61,1288167.74,152.66
1579867200,2020-01-24 12:00:00,BTC/USDT,8412.01,8458.91,8371.7,8431.85,1733803.1,206.03
1579863600,2020-01-24 11:00:00,BTC/USDT,8244.83,8419.9,8240.0,8412.01,2123884.92,254.32
1579860000,2020-01-24 10:00:00,BTC/USDT,8261.08,8311.52,8239.55,8244.83,1278397.64,154.49
1579856400,2020-01-24 09:00:00,BTC/USDT,8331.86,8337.74,8260.0,8261.08,1935139.37,233.4
1579852800,2020-01-24 08:00:00,BTC/USDT,8338.23,8344.83,8316.62,8331.86,486390.94,58.39
1579849200,2020-01-24 07:00:00,BTC/USDT,8344.86,8357.46,8308.83,8338.23,905845.31,108.78
1579845600,2020-01-24 06:00:00,BTC/USDT,8322.1,8348.38,8320.73,8344.86,496625.75,59.57
1579842000,2020-01-24 05:00:00,BTC/USDT,8306.13,8341.8,8305.98,8322.1,659322.88,79.19
1579838400,2020-01-24 04:00:00,BTC/USDT,8321.95,8346.68,8288.4,8306.13,642854.86,77.32
1579834800,2020-01-24 03:00:00,BTC/USDT,8299.0,8350.57,8288.32,8321.95,682559.12,82.01
1579831200,2020-01-24 02:00:00,BTC/USDT,8356.8,8366.41,8277.35,8299.0,1452344.39,174.65
1579827600,2020-01-24 01:00:00,BTC/USDT,8414.05,8417.67,8356.8,8356.8,918079.34,109.52
1579824000,2020-01-24 00:00:00,BTC/USDT,8405.69,8416.94,8389.53,8414.05,739236.24,87.98
1579820400,2020-01-23 23:00:00,BTC/USDT,8403.07,8430.0,8354.74,8405.69,1124808.66,134.17
1579816800,2020-01-23 22:00:00,BTC/USDT,8393.56,8440.57,8391.96,8403.07,553699.97,65.78
1579813200,2020-01-23 21:00:00,BTC/USDT,8373.98,8427.62,8366.7,8393.56,1212183.0,144.17
1579809600,2020-01-23 20:00:00,BTC/USDT,8368.46,8378.18,8346.04,8373.98,756042.45,90.4
1579806000,2020-01-23 19:00:00,BTC/USDT,8340.65,8377.43,8339.61,8368.46,892078.27,106.67
1579802400,2020-01-23 18:00:00,BTC/USDT,8325.42,8356.25,8307.72,8340.65,1370333.67,164.51
1579798800,2020-01-23 17:00:00,BTC/USDT,8351.56,8379.4,8318.47,8325.42,1291795.3,154.78
1579795200,2020-01-23 16:00:00,BTC/USDT,8357.57,8370.1,8325.0,8351.56,1696530.54,203.07
1579791600,2020-01-23 15:00:00,BTC/USDT,8364.94,8398.97,8348.62,8357.57,1112348.29,132.8
1579788000,2020-01-23 14:00:00,BTC/USDT,8347.54,8383.1,8326.23,8364.94,1186556.08,142.02
1579784400,2020-01-23 13:00:00,BTC/USDT,8419.3,8420.31,8322.0,8347.54,1809159.95,216.19
1579780800,2020-01-23 12:00:00,BTC/USDT,8426.8,8487.44,8370.0,8419.3,1835697.33,217.84
1579777200,2020-01-23 11:00:00,BTC/USDT,8443.76,8470.01,8408.0,8426.8,982263.14,116.38
1579773600,2020-01-23 10:00:00,BTC/USDT,8439.2,8454.42,8412.09,8443.76,1368868.03,162.36
1579770000,2020-01-23 09:00:00,BTC/USDT,8510.71,8514.14,8431.65,8439.2,2103191.08,248.36
1579766400,2020-01-23 08:00:00,BTC/USDT,8583.13,8620.97,8508.86,8510.71,1112972.79,129.92
1579762800,2020-01-23 07:00:00,BTC/USDT,8535.45,8600.0,8508.86,8583.13,1301989.6,151.96
1579759200,2020-01-23 06:00:00,BTC/USDT,8561.32,8570.42,8511.32,8535.45,758192.43,88.77
1579755600,2020-01-23 05:00:00,BTC/USDT,8590.14,8590.15,8501.03,8561.32,1256817.7,146.99
1579752000,2020-01-23 04:00:00,BTC/USDT,8598.95,8610.0,8580.95,8590.14,511792.89,59.54
1579748400,2020-01-23 03:00:00,BTC/USDT,8608.05,8613.99,8588.58,8598.95,605667.69,70.4
1579744800,2020-01-23 02:00:00,BTC/USDT,8598.6,8618.01,8569.83,8608.05,895136.98,104.12
1579741200,2020-01-23 01:00:00,BTC/USDT,8661.57,8666.57,8587.28,8598.6,883935.79,102.45
1579737600,2020-01-23 00:00:00,BTC/USDT,8683.45,8689.8,8643.99,8661.57,725301.94,83.75
1579734000,2020-01-22 23:00:00,BTC/USDT,8657.29,8686.94,8653.5,8683.45,569844.92,65.76
1579730400,2020-01-22 22:00:00,BTC/USDT,8660.32,8674.03,8652.21,8657.29,334472.57,38.61
1579726800,2020-01-22 21:00:00,BTC/USDT,8669.48,8673.32,8653.66,8660.32,683121.04,78.84
